#pattern	p-value	probability ratio	percentage k/M1&M2	 percentage k/M1&M3
('NUM', 'comp:obj')	0.5820408331206817	1.3210839187832935	0.0077196232823838196	33.33333333333333
('DET', 'mod')	0.638698500729359	0.9907929277331686	0.015439246564767639	25.0
('X', 'unk')	0.7663627158941881	0.7926194703929593	0.0077196232823838196	20.0
('VERB', 'appos')	0.7828162973922979	0.843108118770218	0.0771962328238382	21.27659574468085
('ADJ', 'compound')	0.8086629858306982	0.7430362520268705	0.02315886984715146	18.75
('AUX', 'conj')	0.8227067076808119	0.7620576581500206	0.0385981164119191	19.230769230769234
('NUM', 'conj')	0.8253204705656862	0.6605033582953755	0.0077196232823838196	16.666666666666664
('AUX', 'comp:aux')	0.8253204705656862	0.6605033582953755	0.0077196232823838196	16.666666666666664
('PRON', 'conj')	0.8415533716012787	0.6993146111815123	0.02315886984715146	17.647058823529413
('VERB', 'comp:pred')	0.869795801569762	0.8838612339035173	0.41685965724872626	22.31404958677686
('PROPN', 'conj:emb')	0.9023587850221205	0.49535821817339615	0.0077196232823838196	12.5
('NOUN', 'compound')	0.9487080174648366	0.9037962310340726	1.4281303072410065	22.839506172839506
('AUX', 'parataxis')	0.9771933708945175	0.304806133417266	0.0077196232823838196	7.6923076923076925
('NOUN', 'appos')	0.980853348229814	0.8625459289632037	1.0653080129689672	21.80094786729858
('VERB', 'unk')	0.9832604967061934	0.6930584551148226	0.1621120889300602	17.5
('NOUN', 'unk')	0.9844470343450963	0.46609130138541904	0.030878493129535278	11.76470588235294
('PROPN', 'conj')	0.996972650501762	0.6917374266658851	0.2779064381658175	17.475728155339805
('ADJ', 'appos')	0.9983363904769832	0.18008113248598082	0.0077196232823838196	4.545454545454546
('PROPN', 'flat')	0.9999422039281818	0.7719146169896036	1.196541608769492	19.546027742749054
('PROPN', 'compound')	0.9999454890668357	0.5623482674906203	0.21614945190674695	14.213197969543149
('ADJ', 'comp:obl')	0.9999992667591173	0.13421132525832014	0.015439246564767639	3.389830508474576
('PROPN', 'appos')	0.9999999999753797	0.46443705290016857	0.33966342442488806	11.76470588235294
('PRON', 'mod')	0.9999999999999999	0.1463230435193052	0.05403736297668674	3.7037037037037033
('ADP', 'comp:obj')	1.0	0.8368137979294288	34.73830477072719	22.54509018036072
('None', 'root')	1.0	0.3407280776836148	0.28562606144820135	8.644859813084112
('NOUN', 'mod')	1.0	0.07142135501525856	0.7024857186969276	1.9667170953101363
('VERB', 'subj')	1.0	0.30860840732060524	3.041531573259225	8.317500527760185
('AUX', 'subj')	1.0	0.12779383545507242	0.7024857186969276	3.37913108057928
('AUX', 'comp:pred')	1.0	0.21235192368935693	0.6793268488497761	5.493133583021224
('AUX', 'subj@pass')	1.0	0.26598592346873756	1.0189902732746643	6.9001568217459495
('VERB', 'comp:obl')	1.0	0.20301711759187838	0.21614945190674695	5.166051660516605
