#pattern	p-value	probability ratio	percentage k/M1&M2	 percentage k/M1&M3
('bien', 'que', 'conj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('faire', 'film', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('porter', 'quoi', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('proposer', 'disque', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('sous', 'forme', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('accorder', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('fournir', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('dolmen', 'que', 'udep')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('tolérer', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('être', 'président', 'comp:pred')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('arriver', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('à', 'solution', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('appliquer', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('que', 'rejoindre', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('prendre', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('inaugurer', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('servir', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('oser', 'si', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('montrer', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('sous', 'défroque', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('dommage', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('prévoir', 'que', 'comp:obj@pass')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('déplorer', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('accepter', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('suivre', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('concourir', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('falloir', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('être', 'devise', 'subj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('maintenir', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('être', 'hôtel', 'comp:pred')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('devenir', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('avoir', 'encore', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('nécessiter', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('entraîner', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('défendre', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('autoriser', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('attendre', 'que', 'comp:obj@pass')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('comprendre', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('être', 'moins', 'subj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('constituer', 'album', 'comp:pred')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('penser', 'athéisme', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('donner', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('déposer', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('bien', 'être', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('éprouver', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('gens', 'paysage', 'conj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('refuser', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('apprécier', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('rester', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('résister', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('que', 'contracter', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('choquer', 'que', 'comp:obl@agent')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('concentrer', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('suspecter', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('être', 'difficulté', 'dislocated')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('concernant', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('répliquer', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('que', 'payer', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('produire', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('interdire', 'qui', 'comp:obl')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('ordonner', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('peur', 'que', 'comp:obl')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('condition', 'que', 'udep')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('impliquer', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('destiner', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('persévérer', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('importance', 'que', 'dislocated')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('mériter', 'bien', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('pouvoir', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('chercher', 'formule', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('phase', 'que', 'udep')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('présenter', 'soirée', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('aller', 'que', 'mod')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('avérer', 'que', 'comp:obj')	0.04025264960924955	24.906666666666666	0.26595744680851063	100.0
('faire', 'que', 'comp:obj')	0.058722141528076734	4.989839572192514	0.5319148936170213	20.0
('comprendre', 'que', 'comp:obj')	0.06990771479792832	4.535731648031113	0.5319148936170213	18.181818181818183
('obtenir', 'que', 'comp:obj')	0.07888915964639326	12.452	0.26595744680851063	50.0
('que', 'soutenir', 'comp:obj')	0.07888915964639326	12.452	0.26595744680851063	50.0
('possibilité', 'que', 'udep')	0.07888915964639326	12.452	0.26595744680851063	50.0
('garantir', 'que', 'comp:obj')	0.07888915964639326	12.452	0.26595744680851063	50.0
('douter', 'que', 'comp:obl')	0.07888915964639326	12.452	0.26595744680851063	50.0
('espoir', 'que', 'udep')	0.07888915964639326	12.452	0.26595744680851063	50.0
('être', 'de', 'mod')	0.07888915964639326	12.452	0.26595744680851063	50.0
('sembler', 'que', 'comp:obj@agent')	0.07888915964639326	12.452	0.26595744680851063	50.0
('déduire', 'que', 'comp:obj')	0.07888915964639326	12.452	0.26595744680851063	50.0
('être', 'seul', 'comp:pred')	0.07888915964639326	12.452	0.26595744680851063	50.0
('impliquer', 'que', 'comp:obj')	0.07888915964639326	12.452	0.26595744680851063	50.0
('expliquer', 'que', 'comp:obj')	0.10694825277684793	3.562643239113827	0.5319148936170213	14.285714285714285
('en', 'que', 'comp:obj')	0.1159742518375225	8.300444444444445	0.26595744680851063	33.33333333333333
('assurer', 'que', 'comp:obl')	0.1159742518375225	8.300444444444445	0.26595744680851063	33.33333333333333
('regretter', 'que', 'comp:obj')	0.1159742518375225	8.300444444444445	0.26595744680851063	33.33333333333333
('que', 'que', 'conj:emb')	0.1159742518375225	8.300444444444445	0.26595744680851063	33.33333333333333
('de', 'manière', 'comp:obj')	0.1159742518375225	8.300444444444445	0.26595744680851063	33.33333333333333
('décider', 'que', 'comp:obj')	0.1159742518375225	8.300444444444445	0.26595744680851063	33.33333333333333
('de', 'débat', 'comp:obj')	0.1159742518375225	8.300444444444445	0.26595744680851063	33.33333333333333
('décider', 'que', 'comp:obj@pass')	0.1159742518375225	8.300444444444445	0.26595744680851063	33.33333333333333
('avoir', 'que', 'mod')	0.1159742518375225	8.300444444444445	0.26595744680851063	33.33333333333333
('None', 'considérer', 'root')	0.15157006264380773	6.224666666666666	0.26595744680851063	25.0
('vérifier', 'que', 'comp:obj')	0.15157006264380773	6.224666666666666	0.26595744680851063	25.0
('idée', 'que', 'udep')	0.2185300735336623	4.148888888888888	0.26595744680851063	16.666666666666664
('supposer', 'que', 'comp:obj')	0.25000652691891595	3.5558095238095238	0.26595744680851063	14.285714285714285
('être', 'que', 'comp:pred')	0.26654424049116443	1.9927272727272727	0.5319148936170213	8.0
('signifier', 'que', 'comp:obj')	0.28021839170126955	3.111	0.26595744680851063	12.5
('trouver', 'que', 'comp:obj')	0.28021839170126955	3.111	0.26595744680851063	12.5
('que', 'être', 'comp:obj')	0.28167569072580867	1.915878239407651	0.5319148936170213	7.6923076923076925
('penser', 'que', 'comp:obj')	0.4001124507993958	1.4638251022334068	0.5319148936170213	5.88235294117647
('croire', 'que', 'comp:obj')	0.4376337056034286	1.7765714285714287	0.26595744680851063	7.142857142857142
('None', 'arriver', 'root')	0.4603044171605329	1.6579555555555556	0.26595744680851063	6.666666666666667
('tel', 'que', 'comp:obj')	0.4820635356623169	1.5541666666666667	0.26595744680851063	6.25
('de', 'ce', 'comp:obj')	0.6274135918791877	1.0352222222222223	0.26595744680851063	4.166666666666666
('avoir', 'si', 'mod')	0.6568807798188039	0.9553846153846155	0.26595744680851063	3.8461538461538463
('montrer', 'que', 'comp:obj')	0.6568807798188039	0.9553846153846155	0.26595744680851063	3.8461538461538463
('être', 'alors', 'mod')	0.7532604720270863	0.7299607843137255	0.26595744680851063	2.941176470588235
('None', 'être', 'root')	0.9999999999999998	0.04906620996586395	0.5319148936170213	0.2178649237472767
